id.x;link;kanal.x;ajakulu.y;hind.y;osutamistearv.y;rahulolu.y
MFA-040;http://vm.ee/sites/default/files/content-editors/uus_kauba_m%C3%A4%C3%A4ratluse_p%C3%A4ringu_blankett.pdf;Post;;;;
MFA-041;http://vm.ee/et/perekonnaseisutoiming;Letiteenus büroos;;;;
MIL-001;http://www.mil.ee/et/kaitsevagi/organisatsioon/teabenoue;E-post;;;47;
MIL-002;http://www.mil.ee/et/kaitsevagi/organisatsioon/kaitsevae-raamatukogu/telli-teavik;Veebileht;;;;
MIL-003;http://www.mil.ee/et/kaitsevagi/organisatsioon/dokumendiregister/Sageduskasutus;E-post;;;82;
MIL-004;http://harjutusvali.mil.ee;Veebileht;;;162;
MKM-001;https://mtr.mkm.ee/;E-iseteenindus;;;;
MKM-006;https://mtr.mkm.ee/;E-iseteenindus;;;;
MKM-006;https://www.eesti.ee/est/teenused/kodanik/too_ja_toosuhted/tegevusloa_otsing;Eesti;;;;
MKM-007;https://www.ria.ee/avalike-teenuste-arendamine-sf/;Veebileht;;;;
MKM-011;https://www.mkm.ee/et/tegevused-eesmargid/infouhiskond/infouhiskonna-teenused;Veebileht;;;;85
MKM-017;https://mtr.mkm.ee/infoleht/21;E-iseteenindus;;;;
MKM-017;https://www.eesti.ee/est/teenused/ettevotja/load_ja_registreeringud/registreeringu_otsing;Eesti;;;;
MKM-030;https://www.eesti.ee/est/teenused/kodanik/tarbijakaitse_2/ettevotja_otsing;Eesti;;;;
MKM-030;mtr.mkm.ee;Veebileht;;;;
MKM-031;mtr.mkm.ee;E-iseteenindus;0.25;;609;
MKM-031;mtr.mkm.ee;E-post;;;;
MKM-031;mtr.mkm.ee;Kliendijuures;;;;
MKM-032;http://mtr.mkm.ee;E-iseteenindus;;;601;
MKM-032;http://mtr.mkm.ee;E-post;1;;48;
MKM-032;http://mtr.mkm.ee;Post;;;;
MKM-033;http://mtr.mkm.ee;E-iseteenindus;;;612;
MKM-033;http://mtr.mkm.ee;E-post;;;;
MKM-033;http://mtr.mkm.ee;Post;1;;;
MKM-034;http://mtr.mkm.ee;E-iseteenindus;;;205;
MKM-034;http://mtr.mkm.ee;E-post;;;10;
MKM-034;http://mtr.mkm.ee;Post;1;;;
MKM-035;http://mtr.mkm.ee;E-iseteenindus;;;;
MKM-035;http://mtr.mkm.ee;E-post;;;;
MKM-035;http://mtr.mkm.ee;Post;;;;
MKM-036;http://mtr.mkm.ee;E-iseteenindus;0.25;;;
MKM-036;http://mtr.mkm.ee;E-post;1;;41;
MKM-036;http://mtr.mkm.ee;Post;;;51;
MKM-037;http://mtr.mkm.ee;E-iseteenindus;;;;
MKM-037;http://mtr.mkm.ee;E-post;;;;
MKM-037;http://mtr.mkm.ee;Post;;;;
MKM-038;http://mtr.mkm.ee;E-iseteenindus;0.25;;14;
MKM-038;http://mtr.mkm.ee;E-post;1;;11;
MKM-038;http://mtr.mkm.ee;Post;;;;
MKM-039;http://mtr.mkm.ee;E-iseteenindus;0.25;;;
MKM-039;http://mtr.mkm.ee;E-post;1;;;
MKM-039;http://mtr.mkm.ee;Post;;;;
MKM-040;http://mtr.mkm.ee;E-iseteenindus;;;;
MKM-040;http://mtr.mkm.ee;E-post;1;;41;
MKM-040;http://mtr.mkm.ee;Post;1;;23;
MKM-041;http://mtr.mkm.ee;E-iseteenindus;;;;
MKM-041;http://mtr.mkm.ee;E-post;;;;
MKM-041;http://mtr.mkm.ee;Post;;;;
MKM-044;www.riigiteenused.ee;Veebileht;;47920;;-37.5
MKM-045;http://mkm.ee/et/teenuste-otsing;Veebileht;;;;
MKM-046;https://www.ehr.ee/app/esileht?0;E-iseteenindus;;;;
MKM-046;https://www.eesti.ee/est/teenused/kodanik/eluase_1/ehitised_katastriuksustel_alamparing;Eesti;;;;
MKM-049;https://www.ehr.ee/app/esileht?1;E-iseteenindus;;;;
MKM-049;https://www.eesti.ee/portaal/!portaal.viga;Eesti;;;;
MKM-050;https://www.ehr.ee/app/login?1;E-iseteenindus;;;;
MKM-052;https://www.ehr.ee/app/esileht?0;E-iseteenindus;;;;
MKM-053;https://www.ehr.ee/app/esileht?0;E-iseteenindus;;;;
MKM-054;https://www.ehr.ee/app/login?1;E-iseteenindus;;;;
MKM-055;https://www.ehr.ee/app/login?1;E-iseteenindus;;;;
MKM-056;www.ehr.ee;Veebileht;;;;
MKM-057;https://www.ehr.ee/app/esileht?0;E-post;;;;
MKM-058;https://www.ehr.ee/app/esileht?0;E-post;;;;
MKM-059;https://www.ehr.ee/app/esileht?0;E-post;;;;
MKM-060;https://www.ehr.ee/app/esileht?0;E-post;;;;
MKM-061;https://www.ehr.ee/app/esileht?0;Telefon;;;;
MKM-061;https://www.ehr.ee/app/esileht?0;Veebileht;;;;
MKM-062;www.ehr.ee;E-post;;;;
mta-001;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;4756;
mta-002;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;
mta-003;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;18;
mta-004;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;1520;
mta-005;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;1517;62
mta-006;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;
mta-007;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;6;62
mta-008;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;
mta-009;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;62
mta-010;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;
mta-011;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;8;62
mta-012;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;663156;83
mta-013;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;31849;83
mta-014;http://www.emta.ee/et/eraklient/tulu-deklareerimine/ettevotlustulu;Letiteenus büroos;;;;
mta-014;http://www.emta.ee/et/eraklient/tulu-deklareerimine/ettevotlustulu;Post;;;;
mta-015;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;83
mta-016;http://www.emta.ee/et/eraklient/tulu-deklareerimine/valisriigis-saadud-tulu;E-iseteenindus;;;7020;
mta-017;http://www.emta.ee/et/ariklient/tulud-kulud-kaive-kasum/mitteresidendi-eesti-tulu-maksustamine;E-iseteenindus;;;;
mta-017;http://www.emta.ee/et/ariklient/tulud-kulud-kaive-kasum/mitteresidendi-eesti-tulu-maksustamine;Post;;;;
mta-018;http://www.emta.ee/et/ariklient/tulud-kulud-kaive-kasum/mitteresidendi-eesti-tulu-maksustamine;Letiteenus büroos;;;1;62
mta-018;http://www.emta.ee/et/ariklient/tulud-kulud-kaive-kasum/mitteresidendi-eesti-tulu-maksustamine;Post;;;;
mta-019;http://www.emta.ee/et/ariklient/tulud-kulud-kaive-kasum/mitteresidendi-eesti-tulu-maksustamine;Letiteenus büroos;;;109;62
mta-019;http://www.emta.ee/et/ariklient/tulud-kulud-kaive-kasum/mitteresidendi-eesti-tulu-maksustamine;Post;;;;
mta-020;http://www.emta.ee/et/ariklient/tulud-kulud-kaive-kasum/mitteresidendi-eesti-tulu-maksustamine;E-post;;;;
mta-020;http://www.emta.ee/et/ariklient/tulud-kulud-kaive-kasum/mitteresidendi-eesti-tulu-maksustamine;Letiteenus büroos;;;;
mta-021;http://www.emta.ee/et/ariklient/tulud-kulud-kaive-kasum/mitteresidendi-eesti-tulu-maksustamine;Letiteenus büroos;;;;
mta-021;http://www.emta.ee/et/ariklient/tulud-kulud-kaive-kasum/mitteresidendi-eesti-tulu-maksustamine;Post;;;;
mta-022;https://maasikas.emta.ee/authenticator/;E-iseteenindus;;;;
mta-023;https://maasikas.emta.ee/authenticator/;E-iseteenindus;;;65000;62
mta-024;https://maasikas.emta.ee/authenticator/;E-iseteenindus;;;;
mta-025;https://maasikas.emta.ee/authenticator/;E-iseteenindus;;;10;
mta-026;https://maasikas.emta.ee/authenticator/;E-iseteenindus;;;;
mta-027;https://maasikas.emta.ee/authenticator/;E-iseteenindus;;;4000;
mta-028;https://maasikas.emta.ee/authenticator/;E-iseteenindus;;;;62
mta-029;https://maasikas.emta.ee/authenticator/;E-iseteenindus;;;4000;62
mta-030;https://maasikas.emta.ee/authenticator/;E-iseteenindus;;;;
mta-031;http://www.emta.ee/et/ariklient/tulu-kulu-kaive-kasum/maksudeklaratsioonid/tsd-esd-ja-toendid;Letiteenus büroos;;;;
mta-031;http://www.emta.ee/et/ariklient/tulu-kulu-kaive-kasum/maksudeklaratsioonid/tsd-esd-ja-toendid;Post;;;;
mta-032;http://www.emta.ee/et/ariklient/tulu-kulu-kaive-kasum/maksudeklaratsioonid/tsd-esd-ja-toendid;Letiteenus büroos;;;;
mta-032;http://www.emta.ee/et/ariklient/tulu-kulu-kaive-kasum/maksudeklaratsioonid/tsd-esd-ja-toendid;Post;;;;
mta-033;http://www.emta.ee/et/ariklient/tulu-kulu-kaive-kasum/maksudeklaratsioonid/tsd-esd-ja-toendid;Letiteenus büroos;;;;
mta-033;http://www.emta.ee/et/ariklient/tulu-kulu-kaive-kasum/maksudeklaratsioonid/tsd-esd-ja-toendid;Post;;;;
mta-034;http://www.emta.ee/et/ariklient/tulu-kulu-kaive-kasum/maksudeklaratsioonid/tsd-esd-ja-toendid.;Letiteenus büroos;;;;
mta-034;http://www.emta.ee/et/ariklient/tulu-kulu-kaive-kasum/maksudeklaratsioonid/tsd-esd-ja-toendid;Post;;;;
mta-035;http://www.emta.ee/et/ariklient/tulu-kulu-kaive-kasum/maksudeklaratsioonid/tsd-esd-ja-toendid;Letiteenus büroos;;;;
mta-035;http://www.emta.ee/et/ariklient/tulu-kulu-kaive-kasum/maksudeklaratsioonid/tsd-esd-ja-toendid;Post;;;;
mta-036;http://www.emta.ee/et/ariklient/tulu-kulu-kaive-kasum/maksudeklaratsioonid/tsd-esd-ja-toendid;Letiteenus büroos;;;;
mta-036;http://www.emta.ee/et/ariklient/tulu-kulu-kaive-kasum/maksudeklaratsioonid/tsd-esd-ja-toendid;Post;;;;
mta-037;http://www.emta.ee/et;E-iseteenindus;;;;
mta-037;http://www.emta.ee/et/ariklient/tulud-kulud-kaive-kasum/kaibedeklaratsiooni-esitamine;Letiteenus büroos;;;84404;
mta-037;http://www.emta.ee/et/ariklient/tulud-kulud-kaive-kasum/kaibedeklaratsiooni-esitamine;Post;;;;
mta-038;http://www.emta.ee/et;E-iseteenindus;;;;
mta-039;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/kaibemaksukohustuslane/kaibemaksugrupina-registreerimine;Letiteenus büroos;;;;
mta-039;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/kaibemaksukohustuslane/kaibemaksugrupina-registreerimine;Post;;;;
mta-040;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/kaibemaksukohustuslane/kaibemaksukohustuslasena-registreerimine;E-iseteenindus;;;;
mta-040;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/kaibemaksukohustuslane/kaibemaksukohustuslasena-registreerimine;Letiteenus büroos;;;;
mta-040;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/kaibemaksukohustuslane/kaibemaksukohustuslasena-registreerimine;Post;;;;
mta-041;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/kaibemaksukohustuslane/millal-registreerida-piiratud;E-post;;;;
mta-041;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/kaibemaksukohustuslane/millal-registreerida-piiratud;Letiteenus büroos;;;;
mta-041;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/kaibemaksukohustuslane/millal-registreerida-piiratud;Post;;;;
mta-042;http://www.emta.ee/et;E-iseteenindus;;;1400;
mta-043;http://www.emta.ee/et;E-iseteenindus;;;;
mta-044;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;
mta-045;http://www.emta.ee/et/ariklient/tulu-kulu-kaive-kasum/ulevaade-kaibe-maksustamisest/elektroonilise-side-teenuste-ja#4;E-iseteenindus;;;27;62
mta-046;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;62
mta-047;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;6;62
mta-048;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;62
mta-049;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;
mta-050;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;
mta-051;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;62
mta-052;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;
mta-053;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;7;62
mta-054;http://www.emta.ee/et;E-iseteenindus;;;;
mta-055;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/kaibemaksukohustuslane/kaibemaksukohustuslaste-registrist;E-post;;;;
mta-055;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/kaibemaksukohustuslane/kaibemaksukohustuslaste-registrist;Letiteenus büroos;;;;
mta-055;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/kaibemaksukohustuslane/kaibemaksukohustuslaste-registrist;Post;;;;
mta-056;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/mitteresident;E-iseteenindus;;;;62
mta-056;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/mitteresident;E-post;;;;
mta-056;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/mitteresident;Letiteenus büroos;;;;
mta-056;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/mitteresident;Post;;;;
mta-057;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/mitteresident;E-iseteenindus;;;;
mta-057;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/mitteresident;E-post;;;;
mta-057;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/mitteresident;Letiteenus büroos;;;;
mta-057;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/mitteresident;Post;;;;
mta-058;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/mitteresident;E-post;;;;
mta-058;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/mitteresident;Letiteenus büroos;;;;
mta-058;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/mitteresident;Post;;;;
mta-059;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/mitteresident;E-post;;;;
mta-059;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/mitteresident;Letiteenus büroos;;;;
mta-059;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/mitteresident;Post;;;;
mta-060;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/mitteresident;E-post;;;;
mta-060;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/mitteresident;Letiteenus büroos;;;;
mta-060;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/mitteresident;Post;;;;
mta-061;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;126;
mta-062;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;62
mta-063;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;99;
mta-064;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;39;62
mta-065;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;24;
mta-066;http://www.emta.ee/et;E-iseteenindus;;;;
mta-067;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/nimekirjas-olevale-mittetulundusuhingule-sihtasutusele;E-post;;;;
mta-067;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/nimekirjas-olevale-mittetulundusuhingule-sihtasutusele;Letiteenus büroos;;;;
mta-067;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/nimekirjas-olevale-mittetulundusuhingule-sihtasutusele;Post;;;;
mta-068;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;62
mta-069;http://www.emta.ee/et;E-iseteenindus;;;82;
mta-070;http://www.emta.ee/sites/default/files/ariklient/registreerimine-ettevotlus/mitteresident/vorm_tm3.pdf;Letiteenus büroos;;;;
mta-070;http://www.emta.ee/sites/default/files/ariklient/registreerimine-ettevotlus/mitteresident/vorm_tm3.pdf;Post;;;;
mta-071;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/fuusilisest-isikust-ettevotja-fie-abikaasa-registreerimine-ja;E-post;;;;
mta-071;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/fuusilisest-isikust-ettevotja-fie-abikaasa-registreerimine-ja;Letiteenus büroos;;;;
mta-071;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/fuusilisest-isikust-ettevotja-fie-abikaasa-registreerimine-ja;Post;;;;
mta-072;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;
mta-073;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;
mta-073;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/tootamise-registreerimine;Letiteenus büroos;;;;
mta-073;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/tootamise-registreerimine;Telefon;;;;
mta-074;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;
mta-074;http://www.emta.ee/et/ariklient/tulu-kulu-kaive-kasum/ulevaade-kaibe-maksustamisest/valisriigis-tasutud-kaibemaksu;E-post;;;;
mta-074;http://www.emta.ee/et/ariklient/tulu-kulu-kaive-kasum/ulevaade-kaibe-maksustamisest/valisriigis-tasutud-kaibemaksu;Letiteenus büroos;;;;
mta-074;http://www.emta.ee/et/ariklient/tulu-kulu-kaive-kasum/ulevaade-kaibe-maksustamisest/valisriigis-tasutud-kaibemaksu;Post;;;;
mta-075;https://www.emta.ee/et/ariklient/tulu-kulu-kaive-kasum/kaibemaksuseaduse-selgitused/maksustamise-erisatted#18.1;E-post;;;;
mta-075;https://www.emta.ee/et/ariklient/tulu-kulu-kaive-kasum/kaibemaksuseaduse-selgitused/maksustamise-erisatted#18.1;Letiteenus büroos;;;;
mta-075;https://www.emta.ee/et/ariklient/tulu-kulu-kaive-kasum/kaibemaksuseaduse-selgitused/maksustamise-erisatted#18.1;Post;;;;
mta-076;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;67
mta-076;http://www.emta.ee/et/ariklient/maksukorraldus-maksude-tasumine/ajatamine;E-post;;;;
mta-076;http://www.emta.ee/et/ariklient/maksukorraldus-maksude-tasumine/ajatamine;Letiteenus büroos;;;;
mta-076;http://www.emta.ee/et/ariklient/maksukorraldus-maksude-tasumine/ajatamine;Post;;;;
mta-077;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;
mta-078;http://www.emta.ee/et/e-maksuamete-toll/arikliendi-e-teenuste-konto-loomine;E-iseteenindus;;;;
mta-078;http://www.emta.ee/et/e-maksuamete-toll/arikliendi-e-teenuste-konto-loomine;E-post;;;;
mta-078;http://www.emta.ee/et/e-maksuamete-toll/arikliendi-e-teenuste-konto-loomine;Letiteenus büroos;;;;
mta-079;http://www.emta.ee/et/e-maksuamete-toll/arikliendi-e-teenuste-konto-loomine;E-iseteenindus;;;;
mta-080;http://www.emta.ee/et;E-iseteenindus;;;;
mta-080;http://www.emta.ee/et/ariklient/aktsiisid-vara-hasartmang/tubakatooted/toimingud-toortubaka-aktsiisilattu-vastuvotmisel-ja;Letiteenus büroos;;;;
mta-080;http://www.emta.ee/et/ariklient/aktsiisid-vara-hasartmang/tubakatooted/toimingud-toortubaka-aktsiisilattu-vastuvotmisel-ja;Post;;;;
mta-081;http://www.emta.ee/et;E-iseteenindus;;;35;
mta-081;http://www.emta.ee/et/ariklient/aktsiisid-vara-hasartmang/alkohol;Letiteenus büroos;;;;
mta-081;http://www.emta.ee/et/ariklient/aktsiisid-vara-hasartmang/alkohol;Post;;;;
mta-082;http://www.emta.ee/et;E-iseteenindus;;;;
mta-082;http://www.emta.ee/et/ariklient/aktsiisid-vara-hasartmang/kutus-ja-elektrienergia;Letiteenus büroos;;;;
mta-082;http://www.emta.ee/et/ariklient/aktsiisid-vara-hasartmang/kutus-ja-elektrienergia;Post;;;;
mta-083;http://www.emta.ee/emta_login/nojs;E-iseteenindus;;;;
mta-083;http://www.emta.ee/et/eraklient/maa-soiduk-mets-hasartmang/hasartmangude-mangimise-piirangu-seadmine;Letiteenus büroos;;;;
mta-084;http://www.emta.ee/emta_login/nojs;E-iseteenindus;;;;
mta-084;http://www.emta.ee/et/eraklient/maa-soiduk-mets-hasartmang/hasartmangude-mangimise-piirangu-seadmine;Letiteenus büroos;;;;
mta-085;http://www.emta.ee/et;E-iseteenindus;;;;
mta-086;http://www.emta.ee/et/ariklient/aktsiisid-vara-hasartmang/tubakatooted;Letiteenus büroos;;;;
mta-087;http://www.emta.ee/et;E-iseteenindus;;;;
mta-087;http://www.emta.ee/et/ariklient/aktsiisid-vara-hasartmang/tubakatooted/toimingud-toortubaka-aktsiisilattu-vastuvotmisel-ja;Letiteenus büroos;;;;
mta-087;http://www.emta.ee/et/ariklient/aktsiisid-vara-hasartmang/alkohol;Veebileht;;;;
mta-088;http://www.emta.ee/et;E-iseteenindus;;;;
mta-089;http://www.emta.ee/et;E-iseteenindus;;;;
mta-090;http://www.emta.ee/et;E-iseteenindus;;;;
mta-091;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/notar-ja-kohtutaitur;E-post;;;;
mta-091;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/notar-ja-kohtutaitur;Letiteenus büroos;;;;
mta-091;http://www.emta.ee/et/ariklient/registreerimine-ettevotlus/notar-ja-kohtutaitur;Post;;;;
mta-092;http://www.emta.ee/et/registreerimine-ettevotlus/mitteresident/mitteresidendi-maksuesindajad/mitteresidendi;E-post;;;;
mta-092;http://www.emta.ee/et/registreerimine-ettevotlus/mitteresident/mitteresidendi-maksuesindajad/mitteresidendi;Letiteenus büroos;;;;
mta-092;http://www.emta.ee/et/registreerimine-ettevotlus/mitteresident/mitteresidendi-maksuesindajad/mitteresidendi;Post;;;;
mta-093;http://www.emta.ee/et/eraklient/maksude-ja-nouete-tasumine-volad/maksuvola-kustutamisest;E-post;;;;
mta-093;http://www.emta.ee/et/eraklient/maksude-ja-nouete-tasumine-volad/maksuvola-kustutamisest;Letiteenus büroos;;;;
mta-094;http://www.emta.ee/et/ariklient/aktsiisid-vara-hasartmang/alkohol/kange-alkoholi-maksumark;E-iseteenindus;;;;
mta-095;http://www.emta.ee/et;E-iseteenindus;;;13742;
mta-095;http://www.emta.ee/et/ariklient/toll-kaubavahetus/tollivormid/reisijale;Letiteenus büroos;;;;
mta-095;http://www.emta.ee/et/eraklient/reisimine-saadetised-umberasumine/kaupade-kaasatoomine-liiduvalisest-riigist;Veebileht;;;;
mta-096;http://www.emta.ee/et/ariklient/toll-kaubavahetus/oigusaktid/eesti-tollialased-oigusaktid;E-iseteenindus;;;;
mta-096;http://www.emta.ee/sites/default/files/eraklient/reisimine-saadetised-umberasumine/saadetised-valjastpoolt-euroopa-liitu/deklareerimine/reisija_deklari_vorm_31.05.12.pdf;E-post;;;;
mta-096;http://www.emta.ee/sites/default/files/eraklient/reisimine-saadetised-umberasumine/saadetised-valjastpoolt-euroopa-liitu/deklareerimine/reisija_deklari_vorm_31.05.12.pdf;Letiteenus büroos;;;;
mta-097;https://www.riigiteataja.ee/akt/110112015004#para48b1lg2;E-iseteenindus;;;;
mta-097;https://www.riigiteataja.ee/aktilisa/1181/2201/4013/Lisa%201.pdf#;Letiteenus büroos;;;;
mta-098;http://www.emta.ee/sites/default/files/ariklient/toll-kaubavahetus/tollivormid/reisijale/hoiustamise_taotlus_2010_loplik_2.pdf;Letiteenus büroos;;;;
mta-099;https://www.emta.ee/et/ariklient/toll-kaubavahetus/volitatud-ettevotja-aeo/volitatud-ettevotja-sertifikaadi-taotlemine;E-post;;;;
mta-100;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;62
mta-101;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;
mta-102;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;8;
mta-103;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;
mta-104;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;62
mta-105;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;
mta-106;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;
mta-107;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;
mta-108;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;8;
mta-109;http://www.emta.ee/et/ariklient/toll-kaubavahetus/tolliprotseduurile-suunamine/lihtsustatud-deklaratsioonid;E-post;;;3;62
mta-109;http://www.emta.ee/et/ariklient/toll-kaubavahetus/tolliprotseduurile-suunamine/lihtsustatud-deklaratsioonid;Letiteenus büroos;;;;
mta-110;http://www.emta.ee/et/ariklient/toll-kaubavahetus/tollivormid/tollideklaratsioonid;Kliendijuures;;;297765;
mta-111;http://www.emta.ee/et/ariklient/toll-kaubavahetus/tollivormid/tollideklaratsioonid;Kliendijuures;;;;
mta-112;http://www.emta.ee/et/ariklient/toll-kaubavahetus/tollivormid/tollideklaratsioonid;Kliendijuures;;;;
mta-113;http://www.emta.ee/et/ariklient/toll-kaubavahetus/tollivormid/kauba-paritolu;Letiteenus büroos;;;;
mta-114;https://www.riigiteataja.ee/akt/102122014006?leiaKehtiv;Letiteenus büroos;;;;
mta-115;http://www.emta.ee/et/ariklient/toll-kaubavahetus/tollivormid/kauba-paritolu;Kliendijuures;;;;
mta-116;http://www.emta.ee/et/ariklient/toll-kaubavahetus/tollivormid/kauba-paritolu;Kliendijuures;;;;
mta-117;http://www.emta.ee/et/ariklient/toll-kaubavahetus/tollivormid/tollivaartus;Letiteenus büroos;;;;
mta-118;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;
mta-119;https://www.riigiteataja.ee/akt/102122014006?leiaKehtiv;Kliendijuures;;;;
mta-120;http://www.emta.ee/et/ariklient/toll-kaubavahetus/tollivormid/julgeolek-ja-turvalisus;Kliendijuures;;;;
mta-121;http://www.emta.ee/et/ariklient/toll-kaubavahetus/tollivormid/julgeolek-ja-turvalisus;Kliendijuures;;;;
mta-122;http://www.emta.ee/et/ariklient/toll-kaubavahetus/tollivormid/julgeolek-ja-turvalisus;Kliendijuures;;;;
mta-123;http://www.emta.ee/et/ariklient/toll-kaubavahetus/tollivormid/kauba-tollistaatus;Kliendijuures;;;;
mta-124;http://www.emta.ee/et/ariklient/toll-kaubavahetus/tollivormid/kauba-tollistaatus;Kliendijuures;;;;
mta-125;http://www.emta.ee/et/ariklient/toll-kaubavahetus/tollivormid/transiit;Kliendijuures;;;;
mta-126;http://www.emta.ee/et;Kliendijuures;;;;
mta-127;http://www.emta.ee/et/ariklient/toll-kaubavahetus/tollivormid/muud-vormid;Letiteenus büroos;;;;
mta-128;http://www.emta.ee/et/ariklient/toll-kaubavahetus/tollivormid/muud-vormid;Letiteenus büroos;;;;
mta-129;http://www.emta.ee/et/ariklient/toll-kaubavahetus/tollivormid/muud-vormid;Letiteenus büroos;;;;
mta-130;http://www.emta.ee/et/ariklient/toll-kaubavahetus/tollimaks/tollimaksu-tagasimaksmine-ja-vahendamine;Letiteenus büroos;;;;
mta-131;https://apps.emta.ee/e-service/doc/a0003.xsql;Veebileht;;;;
mta-132;http://www.emta.ee/et/ariklient/toll-kaubavahetus/tolliprotseduurile-suunamine/lihtsustatud-deklaratsioonid;E-post;;;1;62
mta-132;http://www.emta.ee/et/ariklient/toll-kaubavahetus/tolliprotseduurile-suunamine/lihtsustatud-deklaratsioonid;Letiteenus büroos;;;;
mta-133;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;10;
